"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"14304",7013,"Pcitr2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"14305",7013,"Pcitri2",92.994,157,7,3,1,154,432,587,4.78e-61,226
"14310",7017,"Acema1",91.558,154,12,1,1,154,431,583,1.19e-56,211
"14312",7020,"Hyafin1",93.805,113,6,1,1,112,417,529,7.15e-44,169
"14319",7023,"Altma1",84.426,122,11,5,1,122,330,443,4.23e-27,113
"14320",7023,"Altpo1",84.426,122,8,6,1,122,331,441,5.48e-26,110
"14321",7023,"Altda1",84.426,122,8,6,1,122,328,438,5.48e-26,110
"14327",7024,"Cucbe1",81.197,117,17,5,1,113,311,426,6.15e-20,89.8
"14328",7025,"Paront1",94.048,168,7,3,1,166,324,490,7.67e-69,252
"14330",7027,"Flaful1",82.883,111,16,3,1,110,341,449,3.86e-22,97.1
"14331",7030,"Hyafin1",89.362,141,11,3,1,140,417,554,1.62e-45,174
"14333",7033,"Hyafin1",91.509,106,6,3,1,105,417,520,4.46e-36,143
"14334",7062,"Apibac1",85.517,145,17,4,1,143,314,456,9.94e-38,148
"14335",7069,"Hyafin1",99.048,105,1,0,1,105,417,521,5.65e-50,189
"14336",7069,"Melbi2",99.048,105,1,0,1,105,322,426,5.65e-50,189
"14337",7071,"Horwer1",80.412,97,14,5,1,93,311,406,7.4e-14,69.4
"14339",7072,"Aspele1",90.678,118,9,2,1,116,366,483,6.11e-40,156
"14519",7077,"Neobo1",92.135,178,8,4,1,176,349,522,3.79e-67,246
"14520",7085,"Botdo1_1",77.895,95,20,1,1,94,346,440,1.65e-10,58.4
"14521",7090,"Hyafin1",96.403,139,5,0,1,139,417,555,3.21e-62,230
"14536",7092,"Schcoi1",89.583,144,11,4,1,140,382,525,4.51e-47,180
"14540",7100,"Hyafin1",94.34,106,4,2,1,105,417,521,1.21e-41,161
"14542",7101,"Melbi2",82.39,159,21,6,1,157,322,475,9.73e-33,132
"14543",7104,"Melbi2",87.179,156,16,4,1,154,322,475,1.56e-45,174
"14546",7108,"Fusfoe1",100,159,0,0,1,159,310,468,1.19e-81,294
"14550",7123,"OphpiCECT20416_2",82.873,181,19,7,1,170,356,535,9.56e-39,152
"14551",7124,"Rhyag1",86.792,159,14,7,1,154,486,642,2.02e-44,171
"14554",7144,"Hyafin1",91.241,137,10,2,1,135,417,553,7.2e-49,185
"14555",7144,"Melbi2",91.241,137,10,2,1,135,322,458,7.2e-49,185
"14558",7150,"Fonmo1",86.982,169,14,7,1,161,368,536,3.3e-48,183
"14569",7166,"Apibac1",88.776,98,10,1,1,97,314,411,7.57e-29,119
"14571",7175,"Didma1",83.761,117,17,2,1,115,299,415,4.72e-26,110
"14573",7177,"Ocuya1",84.568,162,12,12,1,154,426,582,9.45e-38,148
"14580",7179,"Exoxe1",86.577,149,9,7,1,146,351,491,2.67e-39,154
"14582",7181,"Clasph1",92.5,160,10,2,1,159,321,479,1.22e-61,228
"14583",7182,"Clasph1",83.636,110,13,5,1,107,321,428,9.44e-23,99
"14585",7183,"Altro1",94.083,169,6,2,1,167,375,541,2.13e-69,254
"14597",7185,"Purli1",87.5,112,10,3,75,183,433,543,5.37e-31,126
"14598",7208,"Hyafin1",85.897,156,15,7,1,153,417,568,4.33e-41,159
"14600",7212,"Acema1",87.179,156,14,6,1,153,431,583,5.57e-45,172
"14606",7229,"Altpo1",89.189,111,11,1,1,110,331,441,2.32e-34,137
"14613",7234,"Purli1",83.108,148,14,6,26,172,390,527,1.93e-30,124
"14614",7249,"Asphet1",92.715,151,9,1,1,149,367,517,2.99e-58,217
"14687",7271,"Plucer1",94.845,194,8,1,1,192,440,633,8.77e-84,302
"14688",7285,"Theglo1",79.866,149,25,4,1,145,323,470,5.77e-25,106
"14689",7290,"Diohu1",89.362,141,8,6,1,135,297,436,1.75e-44,171
"14690",7295,"Phiatr1",83,100,13,3,1,100,317,412,2.24e-19,87.9
"14693",7296,"Phach1",86.577,149,13,6,1,143,352,499,1.88e-40,158
"14694",7297,"Debfa1",100,203,0,0,1,203,382,584,5.42e-106,375
"14695",7297,"Debfab1",100,203,0,0,1,203,382,584,5.42e-106,375
"14696",7297,"Debsub1",100,203,0,0,1,203,406,608,5.42e-106,375
"14712",7306,"Hyafin1",89.524,105,8,3,1,103,417,520,3.4e-32,130
"14713",7313,"Exoalc1",88.506,174,15,3,1,174,362,530,7.48e-55,206
"14714",7313,"Exoalc1_J33",88.506,174,15,3,1,174,362,530,7.48e-55,206
"14715",7317,"Purli1",91.86,172,6,8,1,166,374,543,2.76e-63,233
"14717",7325,"Melbi2",90.909,154,11,3,1,151,322,475,1.95e-54,204
"14719",7327,"Fusavent1",88.462,156,10,5,1,151,337,489,1.07e-47,182
"14721",7338,"Aaoar1",100,166,0,0,1,166,459,624,1.6e-85,307
"14722",7343,"Venin1",89.706,136,12,2,4,137,342,477,5.65e-45,172
"14723",7350,"Sarstr1",81.752,137,23,2,22,157,384,519,3.88e-27,113
"14724",7350,"Acrst1",81.752,137,23,2,22,157,384,519,3.88e-27,113
"14725",7353,"Asppeni1",91.96,199,6,6,1,198,358,547,2.56e-74,270
"14860",7369,"Fusavent1",86.747,166,14,6,1,161,337,499,1.37e-46,178
"14861",7392,"Melbi2",91.558,154,12,1,1,153,322,475,1.18e-56,211
"14864",7393,"Ocuya1",83.648,159,20,6,1,155,426,582,1.23e-36,145
"14866",7404,"Botdo1_1",80,95,16,3,1,92,346,440,2.72e-13,67.6
"14867",7414,"Xylbam139988_1",86.982,169,18,4,1,167,364,530,2.19e-49,187
"14873",7415,"Darbet1",90.909,154,10,3,1,151,379,531,2.12e-54,204
"14876",7434,"NsAZ0576_1",80.531,113,18,4,1,110,294,405,3.06e-18,84.2
"14877",7434,"NsCB679_1",80.531,113,18,4,1,110,294,405,3.06e-18,84.2
"14878",7434,"NsAK0226_1",80.531,113,18,4,1,110,294,405,3.06e-18,84.2
"14879",7453,"Botdo1_1",79.661,118,16,4,1,110,346,463,1.24e-16,78.7
"14882",7465,"Truan1",78.481,158,29,4,1,158,355,507,1.05e-22,99
"14883",7474,"Melbi2",88.571,140,12,4,1,138,322,459,2.55e-43,167
"14885",7479,"Dipse1",76.471,119,21,7,1,112,358,476,1.67e-10,58.4
"14886",7493,"Papla1",95.745,188,5,3,1,187,297,482,3.06e-83,300
"14887",7501,"Triple1",97.253,182,3,2,1,181,392,572,1.77e-85,307
"14889",7501,"Tripleu1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"14890",7501,"Triam1",97.253,182,3,2,1,181,369,549,1.77e-85,307
"14945",7503,"Exoalc1",89.13,184,17,3,1,182,362,544,5.62e-61,226
"14946",7503,"Exoalc1_J33",89.13,184,17,3,1,182,362,544,5.62e-61,226
"14953",7512,"Hyafin1",94.167,120,5,2,1,119,417,535,9.32e-48,182
"14954",7528,"Fonmo1",87.574,169,9,8,1,157,368,536,8.85e-49,185
"14955",7555,"Cucbe1",88.983,118,8,4,1,114,311,427,1.7e-35,141
"14957",7561,"Exosi1",85.976,164,18,5,1,163,350,509,2.7e-44,171
"14958",7571,"Xylbam139988_1",76,175,33,7,1,174,364,530,1.12e-17,82.4
"14959",7577,"Tricec1",93.75,176,9,2,1,175,394,568,3.74e-72,263
"14967",7610,"Psever1",92.617,149,10,1,1,148,339,487,3.33e-57,213
"14969",7613,"Purli1",81.714,175,22,10,1,170,374,543,2.29e-34,137
"14970",7614,"Daral1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"14971",7614,"Daralp1",88.667,150,14,2,1,149,380,527,3.65e-47,180
"14975",7619,"Melbi2",94.068,118,3,4,1,116,322,437,4.3e-46,176
"14978",7624,"Aspchr1",84.034,119,14,3,1,117,331,446,5.02e-26,110
"14979",7624,"Aspsep1",84.034,119,14,3,1,117,307,422,5.02e-26,110
"15064",7642,"Cybfa1",88.265,196,14,9,1,192,444,634,5.49e-61,226
"15065",7660,"Theglo1",87.248,149,17,2,1,148,323,470,7.52e-44,169
"15066",7692,"Amore1",80.128,156,23,8,1,154,422,571,4.46e-26,110
"15067",7693,"Clasph1",87.654,162,14,5,1,159,321,479,2.69e-48,183
"15069",7709,"Phach1",85.811,148,12,7,1,140,352,498,1.11e-37,148
"15071",7711,"Didma1",84.746,118,15,3,1,116,299,415,1.02e-27,115
"15072",7715,"Aspcos1",100,176,0,0,1,176,369,544,4.73e-91,326
"15082",7715,"Aspneo1",100,151,0,0,1,151,314,464,3.73e-77,279
"15293",7733,"Melbi2",98.571,140,2,0,1,140,322,461,9.06e-68,248
"15295",7737,"Trigam1",98.266,173,2,1,1,173,340,511,8.32e-84,302
"15296",7737,"Trikon1",98.266,173,2,1,1,173,337,508,8.32e-84,302
"15353",7739,"Ocuya1",85,160,15,9,1,154,426,582,2.03e-39,154
"15354",7744,"Horwer1",79.167,96,16,4,1,93,311,405,3.44e-12,63.9
"15355",7800,"Botdo1_1",80.208,96,16,3,1,94,346,440,7.57e-14,69.4
"15356",7823,"Plecuc1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"15357",7823,"Plecu1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"15421",7827,"Aspudag1",87.963,108,10,3,56,162,400,505,1.76e-30,124
"15422",7827,"Aspuda1",87.963,108,10,3,56,162,400,505,1.76e-30,124
"15454",7830,"Hyafin1",91.304,115,8,2,1,114,417,530,5.69e-40,156
"15458",7836,"Diahe1",78.448,116,11,13,1,105,367,479,3.42e-12,63.9
"15459",7839,"Humhy1",83.459,133,17,3,1,131,471,600,8.5e-29,119
"15460",7839,"Chagl1",83.459,133,17,4,1,133,332,459,8.5e-29,119
"15462",7840,"Hyafin1",88.793,116,10,3,1,115,417,530,5.69e-35,139
"15464",7846,"Tricec1",85.207,169,15,5,1,167,394,554,1.12e-42,165
"15465",7849,"Neobo1",88.068,176,15,4,1,172,349,522,2.25e-54,204
"15468",7854,"Melbi2",89.865,148,12,3,1,146,322,468,2e-49,187
"15470",7855,"Botdo1_1",77.372,137,22,9,1,130,346,480,5.94e-15,73.1
"15471",7865,"Xylbam139988_1",77.64,161,21,13,1,154,364,516,3e-18,84.2
"15472",7891,"Fusavent1",79.885,174,19,10,1,173,337,495,4.36e-27,113
"15477",7897,"Acema1",86.239,109,13,2,1,108,431,538,2.63e-28,117
"15478",7907,"Hyafin1",92.105,114,7,2,1,113,417,529,4.33e-41,159
"15482",7910,"Dacma1",84.795,171,17,6,1,169,291,454,3.9e-42,163
"15486",7924,"Ganleu1",93.627,204,7,3,1,198,357,560,3.26e-83,300
"15488",7930,"Exoalc1",87.209,172,18,4,1,172,362,529,5.73e-51,193
"15489",7930,"Exoalc1_J33",87.209,172,18,4,1,172,362,529,5.73e-51,193
"15494",7933,"Hyafin1",88.387,155,14,4,1,154,417,568,2.59e-48,183
"15495",7936,"Purli1",80.46,174,27,7,1,171,374,543,4.98e-31,126
"15694",7939,"Theth1",89.32,103,9,2,47,148,495,596,1.37e-31,128
"15716",7956,"Purli1",80.342,117,19,4,54,167,428,543,8.24e-19,86.1
"15717",7974,"Fusla1",95.625,160,5,2,1,159,290,448,5.61e-70,255
"15723",7975,"Exoxe1",89.437,142,14,1,1,142,351,491,1.52e-46,178
"15730",7976,"Penbra1",99.435,177,1,0,1,177,339,515,6.15e-90,322
"15967",7998,"Melbi2",90.909,143,12,1,11,152,333,475,1.53e-50,191
"15969",8016,"Horwer1",82.27,141,20,5,1,136,311,451,2.78e-28,117
"15970",8021,"Psever1",81.818,99,13,4,1,98,339,433,1.29e-16,78.7
"15971",8025,"Psever1",92.053,151,9,3,1,149,339,488,4.34e-56,209
"15972",8044,"Cucbe1",83.051,118,18,2,1,117,311,427,6.15e-25,106
"15974",8049,"Melbi2",90.541,148,8,5,1,146,322,465,1.59e-50,191
"15977",8059,"Fusnyg1",82.119,151,17,9,41,186,357,502,2.55e-29,121
"15980",8069,"Botdo1_1",81.053,95,13,5,1,90,346,440,2.03e-14,71.3
"15981",8101,"Aqupat1",83.607,122,14,6,1,119,440,558,4.92e-26,110
"15983",8104,"Fusnyg1",97.688,173,3,1,1,173,331,502,3.64e-82,296
"15986",8110,"Theglo1",91.195,159,10,4,1,156,323,480,9.32e-58,215
"15988",8112,"Penra1",95.349,172,8,0,1,172,356,527,1.69e-75,274
"16212",8119,"Melbi2",88.435,147,13,4,1,145,322,466,1.54e-45,174
"16213",8125,"Chafi1",98.16,163,2,1,1,163,331,492,2.65e-78,283
"16221",8133,"AurpulNBB1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"16222",8133,"Aurpu_var_pul1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"16223",8133,"Aurpu1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"16224",8141,"Didma1",83.636,110,17,1,1,109,299,408,7.85e-24,102
"16226",8159,"Ascra1",84.553,123,17,2,1,122,300,421,2.24e-29,121
"16230",8184,"Polfu1",85.345,116,12,5,6,118,328,441,1.03e-27,115
"16231",8192,"Racan1",83.929,112,13,3,1,108,327,437,7.52e-24,102
"16232",8197,"Cucbe1",89.222,167,15,3,1,165,311,476,5.98e-55,206
"16234",8204,"Triaus1",88.166,169,18,2,1,167,351,519,3.48e-53,200
"16278",8220,"Ascra1",83.636,110,15,3,1,108,300,408,2.84e-23,100
"16282",8225,"Acema1",83.636,110,14,3,1,108,431,538,2.65e-23,100
"16296",8226,"Tricer1",94.41,161,9,0,1,161,363,523,1.07e-67,248
"16340",8254,"Fusavent1",90.385,156,10,5,1,152,337,491,2.88e-53,200
"16345",8255,"Ellano2",94.792,192,6,2,1,192,369,556,4.08e-82,296
"16349",8271,"Asppdef1",100,177,0,0,1,177,320,496,1.32e-91,327
"16350",8271,"Aspins1",100,177,0,0,1,177,320,496,1.32e-91,327
"16591",8276,"Horwer1",90.909,99,5,4,1,99,311,405,3.7e-32,130
"16593",8280,"Trepe1",83.81,105,10,3,1,105,318,415,4.62e-21,93.5
"16595",8285,"Hyafin1",86.525,141,16,3,1,140,417,555,7.31e-39,152
"16597",8295,"Macan1",84.685,111,14,3,1,110,298,406,1.69e-25,108
"16611",8305,"Venin1",97.368,76,1,1,30,104,403,478,9.43e-32,128
"16612",8313,"Colfa1",76.667,150,24,9,1,140,341,489,5.9e-15,73.1
"16614",8320,"Aqupat1",82.143,112,11,6,1,107,440,547,2.26e-19,87.9
"16615",8321,"Paront1",91.667,168,11,3,2,167,325,491,3.6e-62,230
"16617",8326,"Fusavent1",85.987,157,14,5,1,152,337,490,1.45e-41,161
"16618",8335,"Extant1",77.419,155,28,6,1,151,305,456,7.35e-19,86.1
"16619",8346,"Sarstr1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"16620",8346,"Acrst1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"16654",8360,"Cucbe1",87.349,166,19,2,1,164,311,476,5.98e-50,189
"16656",8364,"Claim1",88.05,159,15,4,1,158,363,518,1.02e-48,185
"16663",8368,"Parchr1",83.333,108,10,5,1,108,353,452,4.79e-21,93.5
"16664",8368,"Parch1",83.333,108,10,5,1,108,353,452,4.79e-21,93.5
"16665",8369,"Acema1",88.235,153,18,0,1,153,431,583,2.57e-48,183
"16666",8376,"Neobo1",83.193,119,14,6,69,184,407,522,2.53e-24,104
"16667",8378,"Hyafin1",90.323,155,12,3,1,155,417,568,2.59e-53,200
"16669",8389,"HaliN2525_1",89.431,123,7,5,1,117,467,589,1.94e-38,150
"16670",8392,"Parchr1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"16671",8392,"Parch1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"16674",8399,"Sodal1",78.723,188,22,13,1,172,283,468,5.31e-26,110
