"","ASV_ID","portal_id","perc_id","alignment_length","mismatches","gap_opens","q_start","q_end","s_start","s_end","eval","bit_score"
"14316",7715,"Aspcos1",100,176,0,0,1,176,369,544,4.73e-91,326
"14326",7715,"Aspneo1",100,151,0,0,1,151,314,464,3.73e-77,279
"14535",7733,"Melbi2",98.571,140,2,0,1,140,322,461,9.06e-68,248
"14537",7737,"Trigam1",98.266,173,2,1,1,173,340,511,8.32e-84,302
"14538",7737,"Trikon1",98.266,173,2,1,1,173,337,508,8.32e-84,302
"14595",7739,"Ocuya1",85,160,15,9,1,154,426,582,2.03e-39,154
"14596",7823,"Plecuc1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"14597",7823,"Plecu1",99.438,178,1,0,1,178,303,480,1.72e-90,324
"14598",7827,"Pcom16775_1",86.364,176,9,12,5,168,359,531,1.33e-46,178
"14599",7827,"Pcom5150_1",86.364,176,9,12,5,168,359,531,1.33e-46,178
"14680",7830,"Hyafin1",91.304,115,8,2,1,114,417,530,5.69e-40,156
"14683",7836,"Diahe1",78.448,116,11,13,1,105,367,479,3.42e-12,63.9
"14684",7839,"Humhy1",83.459,133,17,3,1,131,471,600,8.5e-29,119
"14685",7839,"Chagl1",83.459,133,17,4,1,133,332,459,8.5e-29,119
"14687",7840,"Hyafin1",88.793,116,10,3,1,115,417,530,5.69e-35,139
"14689",7846,"Tricec1",85.207,169,15,5,1,167,394,554,1.12e-42,165
"14690",7849,"Neobo1",88.068,176,15,4,1,172,349,522,2.25e-54,204
"14693",7854,"Melbi2",89.865,148,12,3,1,146,322,468,2e-49,187
"14695",7855,"Botdo1_1",77.372,137,22,9,1,130,346,480,5.94e-15,73.1
"14696",7865,"Xylbam139988_1",77.64,161,21,13,1,154,364,516,3e-18,84.2
"14697",7891,"Fusavent1",79.885,174,19,10,1,173,337,495,4.36e-27,113
"14702",7897,"Acema1",86.239,109,13,2,1,108,431,538,2.63e-28,117
"14703",7907,"Hyafin1",92.105,114,7,2,1,113,417,529,4.33e-41,159
"14707",7910,"Dacma1",84.795,171,17,6,1,169,291,454,3.9e-42,163
"14711",7924,"Ganleu1",93.627,204,7,3,1,198,357,560,3.26e-83,300
"14713",7930,"Exoalc1",87.209,172,18,4,1,172,362,529,5.73e-51,193
"14714",7930,"Exoalc1_J33",87.209,172,18,4,1,172,362,529,5.73e-51,193
"14719",7933,"Hyafin1",88.387,155,14,4,1,154,417,568,2.59e-48,183
"14720",7936,"Purli1",80.46,174,27,7,1,171,374,543,4.98e-31,126
"14738",7939,"Aspsep1",88.667,150,10,3,1,144,307,455,4.81e-46,176
"14937",7974,"Fusla1",95.625,160,5,2,1,159,290,448,5.61e-70,255
"14943",7975,"Exoxe1",89.437,142,14,1,1,142,351,491,1.52e-46,178
"14950",7976,"Penbra1",99.435,177,1,0,1,177,339,515,6.15e-90,322
"15184",7998,"Melbi2",90.909,143,12,1,11,152,333,475,1.53e-50,191
"15186",8016,"Horwer1",82.27,141,20,5,1,136,311,451,2.78e-28,117
"15187",8025,"Psever1",92.053,151,9,3,1,149,339,488,4.34e-56,209
"15188",8044,"Cucbe1",83.051,118,18,2,1,117,311,427,6.15e-25,106
"15189",8049,"Melbi2",90.541,148,8,5,1,146,322,465,1.59e-50,191
"15192",8059,"Fusnyg1",82.119,151,17,9,41,186,357,502,2.55e-29,121
"15193",8069,"Melbi2",80.137,146,19,8,1,139,322,464,2.59e-23,100
"15195",8101,"Aqupat1",83.607,122,14,6,1,119,440,558,4.92e-26,110
"15197",8104,"Fusnyg1",97.688,173,3,1,1,173,331,502,3.64e-82,296
"15200",8110,"Theglo1",91.195,159,10,4,1,156,323,480,9.32e-58,215
"15202",8112,"Penra1",95.349,172,8,0,1,172,356,527,1.69e-75,274
"15423",8119,"Melbi2",88.435,147,13,4,1,145,322,466,1.54e-45,174
"15424",8125,"Chafi1",98.16,163,2,1,1,163,331,492,2.65e-78,283
"15432",8133,"AurpulNBB1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"15433",8133,"Aurpu_var_pul1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"15434",8133,"Aurpu1",95.918,147,6,0,1,147,340,486,5.85e-65,239
"15435",8159,"Ascra1",84.553,123,17,2,1,122,300,421,2.24e-29,121
"15437",8192,"Racan1",83.929,112,13,3,1,108,327,437,7.52e-24,102
"15438",8197,"Cucbe1",89.222,167,15,3,1,165,311,476,5.98e-55,206
"15440",8204,"Triaus1",88.166,169,18,2,1,167,351,519,3.48e-53,200
"15484",8220,"Parchr1",81.667,120,11,4,1,119,353,462,6.15e-20,89.8
"15485",8220,"Parch1",81.667,120,11,4,1,119,353,462,6.15e-20,89.8
"15486",8225,"Acema1",83.636,110,14,3,1,108,431,538,2.65e-23,100
"15500",8226,"Tricer1",94.41,161,9,0,1,161,363,523,1.07e-67,248
"15544",8254,"Fusavent1",90.385,156,10,5,1,152,337,491,2.88e-53,200
"15549",8255,"Ellano2",94.792,192,6,2,1,192,369,556,4.08e-82,296
"15553",8271,"Asppdef1",100,177,0,0,1,177,320,496,1.32e-91,327
"15554",8271,"Aspins1",100,177,0,0,1,177,320,496,1.32e-91,327
"15786",8280,"Bimnz1",82.39,159,18,10,1,153,366,520,3.52e-32,130
"15788",8285,"Hyafin1",86.525,141,16,3,1,140,417,555,7.31e-39,152
"15792",8295,"CocheC4_6",81.356,118,17,4,1,114,465,581,1.7e-20,91.6
"15793",8295,"ChetHm338_1",81.356,118,17,4,1,114,465,581,1.7e-20,91.6
"15794",8295,"ChetHAW225_4",81.356,118,17,4,1,114,465,581,1.7e-20,91.6
"15795",8295,"ChetPR9b_4",81.356,118,17,4,1,114,465,581,1.7e-20,91.6
"15796",8295,"ChetPR1x412_2",81.356,118,17,4,1,114,465,581,1.7e-20,91.6
"15797",8313,"Colfa1",76.667,150,24,9,1,140,341,489,5.9e-15,73.1
"15798",8320,"Trepe1",81.818,121,11,9,1,120,318,428,1.75e-20,91.6
"15799",8321,"Paront1",91.667,168,11,3,2,167,325,491,3.6e-62,230
"15801",8326,"Fusavent1",85.987,157,14,5,1,152,337,490,1.45e-41,161
"15802",8335,"Extant1",77.419,155,28,6,1,151,305,456,7.35e-19,86.1
"15803",8346,"Sarstr1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"15804",8346,"Acrst1",83.432,169,23,5,1,165,350,517,8.76e-39,152
"15838",8360,"Cucbe1",87.349,166,19,2,1,164,311,476,5.98e-50,189
"15839",8364,"Claim1",88.05,159,15,4,1,158,363,518,1.02e-48,185
"15844",8369,"Acema1",88.235,153,18,0,1,153,431,583,2.57e-48,183
"15845",8378,"Hyafin1",90.323,155,12,3,1,155,417,568,2.59e-53,200
"15847",8389,"HaliN2525_1",89.431,123,7,5,1,117,467,589,1.94e-38,150
"15848",8392,"Parchr1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"15849",8392,"Parch1",85.455,165,9,6,1,165,353,502,1.7e-40,158
"15851",8399,"Sodal1",78.723,188,22,13,1,172,283,468,5.31e-26,110
